Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,GOOG,CVX,TSLA,LLY,UNH,AVGO,JPM,V,XOM,JNJ,HD,MA,PG,COST,MRK,ABBV,ADBE,CRM,AMD
2021-12-02,12.241282053142779,14.830297373228603,51.40148438855036,4.88010380879016,2.6492831604181117,-3.764454191843454,2.3229895677453456,17.72838761450149,54.36071733394699,9.259745557189412,10.812332058121221,12.56317237478505,3.26470157035064,-11.9955112101922,10.306108559611468,-4.30060886229168,19.691601029601497,-6.589791980864597,0.8704735006062074,20.06720573657351,4.844527789306711,8.805558495177443,7.973418979605067,4.664890115175973,53.64054353041874
2021-12-03,10.26171400884804,8.111423764615385,38.83996285005556,1.2880543963313154,0.024074170921427007,-9.989593713780994,-0.001764438431965083,13.18209350713041,45.83355427640402,6.17624775994554,8.607209083218384,8.282772266970163,-0.8375672577688428,-15.903814089120246,4.660125721938786,-4.609975782711735,19.618348122425356,-12.562490486690159,1.9557472901601713,14.516986431277315,1.8206627598876635,8.280550800212339,3.980404584776836,-9.011725094443484,39.12387240030092
2021-12-06,10.903618996277029,11.638991503288814,44.92097438436202,0.8605986916049043,1.0308360269444805,-11.11456862490968,1.305800978133843,16.043737211189292,40.083164625383226,8.826835658463398,9.99557919415989,11.88702911699144,-0.9445494047771129,-14.38749194365708,7.518662970801966,-3.9243106134644052,21.440640600596517,-10.587450591917118,3.1138983808251397,13.306251252672368,0.652079504902982,9.965441486277586,5.683215680578087,-8.430492832755169,43.33647402854665
2021-12-07,10.123397158090217,13.015064184113982,37.95012898114548,-0.3758291237777355,1.3953800284360858,-12.854229146299245,1.465005860842991,12.615322627730304,26.5555437551381,8.621910246775858,11.56759842911314,11.845105989418437,-3.5752792989912185,-13.427700788977734,4.080947748360436,-1.8263135141140294,21.121228018534907,-8.97496706552995,6.021458816027437,15.565833511688268,-0.08178511190645214,11.05643882078401,2.28939712252591,-8.431059492911494,30.491858922793856
2021-12-08,16.9723573290789,19.145935781692767,49.55794922882998,5.308870874670455,7.1902338359121325,-5.601052961728099,7.171173412078828,13.428789833064169,34.291888088454655,10.216605941370197,16.08800503445879,16.49220251684567,-2.528899868699812,-8.67174932182406,4.038721724956244,0.730914845065322,24.92510942170376,-3.95239056104967,8.08023394712182,20.319658579696174,-1.7594120579605064,13.638911420267211,11.303277761888973,-2.5011009215237134,41.74546754805515
2021-12-09,18.066900548800596,20.513899514203665,55.96334410008731,6.721656708677272,9.856830063767243,-4.301989335336627,10.266427918068668,14.574661077831946,34.736522392986444,7.0541760535443325,16.403184754396413,20.728117426211313,-1.982520847625518,-8.390678325491239,4.559117390680862,-0.33532681223698657,23.521206696567443,-3.952544341170605,6.794813129262526,20.89909286215348,-3.395918959549271,12.05439469682759,12.04777118145444,-0.8096127324977104,44.45441845347951
2021-12-10,18.618752743437263,23.61131000855786,53.1859387565428,7.0002198911060605,10.409504382695687,-2.9022675029844085,11.18856089203095,16.16560080750505,36.77205438761982,5.816923723820755,19.908381657649528,20.110123317625092,-2.468085090516153,-6.38832580360902,5.491328730014508,1.6594381893382353,25.14469492835167,-2.194548160246781,8.948493729434608,17.681090599818628,-2.2234032157831662,13.293775816043526,13.061907877746487,-1.9098859422119359,41.06900049520627
2021-12-13,15.869942550739562,22.8251063515715,50.178383352544756,6.855389732442535,8.903420714261927,-3.0465618814365465,9.26079528974285,13.994055609970573,30.124346469488554,5.056840801227655,20.276229852277886,28.03528729949651,-3.476334224167336,-8.053463627824321,3.840472904755781,3.1781679221783694,24.959079835675443,-3.6592795112984855,10.223530652860367,19.267066220757275,-10.171988481676472,13.410950017358289,10.504448240975734,-3.327764054760015,37.91117373826043
2021-12-14,20.33485581680527,30.171047801989744,53.29919876667664,7.8444292154307895,10.565649284680227,1.4468323151608926,10.973723262041998,12.16577321931012,28.093602074506418,9.188342380479634,23.25779100715181,33.20726625472157,-4.46241214999952,-5.464334540452279,1.2151652384420608,3.4731809677802072,27.239866555353736,1.4497356355041597,11.895677328543105,25.060204508120226,-12.912149127031075,15.14760699237883,16.88123886648525,-1.8681229536456372,37.78154778324794
2021-12-15,15.39686589260214,24.193890753299303,35.440808603178716,4.036013583874971,5.840929560846644,-1.474652747512404,6.310171465144923,9.333078779948387,21.062278709528503,7.27926789526365,21.94037285697064,27.279471337134737,-6.646511603500926,-6.041556592432366,-0.5842269013173954,5.483143188119219,22.450527726786007,0.6147885905637451,13.328064179563299,24.699720811752275,-11.323527005579463,14.78403296154753,12.115752896692696,-3.5949477163132895,29.32914382319526
2021-12-16,12.111494583652798,23.316901838275747,37.19806763285024,3.3706291560427712,4.248169255922604,-0.34469019409266644,5.1050520616705946,10.854855004786094,21.777071685530643,15.018652755776756,21.902347775146637,25.940097561596925,-5.425392224084457,-7.55375083894375,1.1572109915998976,6.215997882414864,21.267711854041796,-2.4921857181341225,11.650964419431132,21.55829136605996,-8.61641986374163,17.316136441657918,8.00442296461275,-7.418165337719426,30.36472540142291
2021-12-17,13.857888589365475,25.116900816162623,47.81494140625,4.9945002510302965,5.70694577636518,2.9645859089472713,6.388233458796594,9.945119328047273,25.313433786269062,18.221983912244227,22.06819739676845,29.041133791760167,-5.702861518659072,-6.618958821787207,1.2858535793915673,6.14850526472685,21.014572893631126,-0.6244501235370796,11.530345389834594,24.713490431441617,-7.859412069228792,17.344640462297104,-0.09672473700095965,-5.309923259257053,38.09300536802636
2021-12-20,8.828217141076907,18.915325356050886,34.34305092572383,1.9944507082770748,1.9418985931968218,0.8332071206513721,1.898164338997528,7.28366024517155,16.458524799102996,18.265371693766006,20.31044011853486,25.297762331197422,-6.403474220606842,-7.586746383185966,-1.978127269539342,5.412295476465263,18.73242973285116,-1.625532215622136,13.356387853818363,21.571317894012253,-5.0477487702651365,17.683032900477162,-1.866996978396775,-7.7950692295846125,29.735395220945975
2021-12-21,8.775439568549109,17.83488667188934,31.94007819253945,2.793952249574993,0.7817775916786139,1.3304613334938682,1.3194996214081858,4.4151997369557465,14.99608617105681,15.218048143122179,19.01528719785344,27.208837886723714,-7.279167623164315,-7.116522690695717,-4.4996757569363695,4.717627181649766,14.042795249665522,-1.7024351911328741,10.033725438733049,20.553700281695477,-5.2921347939237835,16.467281830700728,-4.791739512048924,-8.715981958119293,29.891097463036832
2021-12-22,10.38309312862688,21.235251373220983,37.26475788234795,3.3775400106626807,4.1073895572089665,0.8153981956388242,4.7084012351859,6.794212483084854,13.795110362223713,13.411805732632295,20.77670886029966,33.55175923512364,-6.01717278151686,-5.9986620211299195,-2.43305296804182,6.576190599680368,15.935470407072708,-1.450747037340865,10.935186277805736,23.190190886644,-4.196502690754044,20.87132365884597,-5.128386776364367,-11.11111111111111,31.559407118187266
2021-12-23,10.796122472394543,22.801780419414733,37.97698290474906,3.078908994846556,3.987079793278467,2.8532627732291242,4.496020653695847,7.078576109668506,19.058542371304878,11.969204661119878,20.716146359148066,32.64056295149353,-3.260869565217391,-3.870358873730485,-1.195348855222275,4.937186407677471,15.584723132004946,1.235571898155886,10.762427385776546,22.474740586872286,-4.445845019015023,19.69962694488755,-5.213832653065439,-10.896243132847552,30.679726191690975
2021-12-27,9.90916597853014,22.3219343509044,36.82975195732591,3.2940777385995594,3.78955798147381,0.477888573357791,4.0148573893694115,7.076559829431386,23.032551050056068,13.671885173761561,17.75621306723886,31.858922193485245,-3.58475595925389,-2.9931567872814417,-1.338712630733367,4.85291627183879,15.765157005205863,3.761106993350661,10.725440208905052,22.429322715767828,-2.5915980235456373,21.503991719259584,-6.345572447084648,-13.374937851026619,28.48468803855479
2021-12-28,10.272509410531509,22.265949195942706,35.66920351659888,0.3437929500602336,4.165016585007188,4.338587238022067,4.085758108429324,5.8936219765540026,27.3584577812491,15.62132289362261,16.49496207242633,32.10133885602956,-5.407835348315905,-5.762159617670877,-2.6521806093069227,4.8605060071666175,13.878029843493014,1.1235955056179776,11.251904311057,21.916921277751438,-2.9745969316841454,21.823836285324433,-5.7450617589637165,-13.121444075958069,31.564387168490992
2021-12-29,11.669753117378116,22.93415210539526,40.90540608277869,-1.2501728751496997,3.822712573629925,3.3667348566277178,3.7870612192750626,8.305956833057465,27.511452640288926,16.88844310482205,18.2233540041978,34.60545285890106,-5.01351302942981,-6.347279331045143,-1.0390049738017013,6.0392196251742964,14.078470773752667,0.09764705421595349,13.783905353911937,21.967740618495718,-0.6092044217853574,25.244347639897974,-6.420690900741607,-10.95989025808224,33.88302368310052
2021-12-30,10.728993163520174,20.54988468207692,35.81427513493656,-0.7941047286805152,2.3789253002499153,2.0353579889113806,1.8130036128514513,5.711732369848442,27.117679380152797,13.829396270585933,18.94528322998768,31.23297254440502,-5.766151034215821,-6.748890663446912,-3.1811030830923968,3.740773213808166,13.517141810796637,-0.0883753987364661,16.03156722925088,21.26403200673859,-3.3840670327125295,25.276877090273082,-9.86369259860339,-12.430730243250174,31.367665192817828
2021-12-31,11.222796782475816,20.239855169285565,34.94547828844752,-0.6166855026362166,3.4739633835982517,0.9448914937019323,2.833271672458289,4.392005505893014,22.583736965129493,14.553586510359034,16.741363154974305,32.13843150233062,-6.8660711654074555,-5.811942379509995,-4.119024770977748,5.092194651392846,14.96803547239204,1.465933555898869,16.422339834319878,21.235933034517405,-4.872328806107506,25.219071501098277,-9.77275776367541,-11.99282764842748,26.677552379572706
2022-01-03,8.929720404156582,19.139685194064178,30.768549545574942,-1.6270752225444547,2.934751433031988,0.33344568695970733,1.935491179418597,5.047431087769106,20.071585226378986,15.051624715910474,13.986618440778628,29.72283167023472,-6.519175841745022,-5.833047087452885,-3.1105391465288488,5.587518496846735,12.443090265141866,0.48848173652999854,16.88796272882297,18.05837021441471,-4.9648871137201835,25.08274238146114,-10.750630387320864,-12.194195036610337,22.48386945392002
2022-01-04,8.471342389434735,19.597820237531796,31.193347312835584,0.46319601314921505,5.443545479935906,4.217369476967741,4.2203746689021635,4.095740241308028,26.170749962938288,12.578463040865383,11.31890549545372,29.279610803605717,-6.939107144982658,-5.929157855122207,-2.9784494379455655,3.964088348872656,13.820054766375728,0.31226338284707456,14.812185144594443,17.22858166040347,-5.631546036837517,24.07000588177808,-11.953446445345712,-12.83497517265232,21.1316973454457
2022-01-05,8.665167710495322,22.86733425237836,30.695840554021963,2.662058780601953,5.783312482716228,3.42572322917922,4.883883638108523,5.3579258286135865,16.06951240123907,9.773514241982536,11.949103014429886,26.971478074423676,-3.8785566796075672,-5.079529944753111,-0.34188224696166913,4.2540197767221075,10.068416715931876,3.0843000982692104,15.22185747500798,15.125479176096388,-6.441344477518232,24.72811228668635,-12.839845750303114,-12.612277364818878,23.41450944227979
2022-01-06,5.078843231102247,20.285287838463674,17.121815907650404,-1.1377144073068561,3.66919167965903,5.449476453602496,3.228279669601195,7.134092461442624,12.589973490581736,7.937530601721042,8.826758110208567,25.725369118247944,-2.0886736871342766,-3.9599722390360124,1.002435751548707,3.770739064856712,12.134340821160865,4.668082484574241,14.413717506578315,16.09787322279089,-6.066866703671163,23.298933814914065,-16.731517509727624,-19.972210398913607,16.179945472761485
2022-01-07,-3.1005412367848373,16.022834979355274,13.042411396707482,-3.6398020925810264,-6.3049868980048025,3.39504389919679,-6.0985863991155735,10.30606146445028,3.771219965351702,3.969304076128409,5.848105400718847,22.375789235662147,-0.5481726502460654,0.9361406450497893,6.034621725133116,5.13618426846298,9.733559712469846,9.82068423115149,15.87110922669904,11.672226813041565,-3.372577838021986,25.83025090079992,-20.322461819892325,-22.737591732388285,11.375534675311485
2022-01-10,-3.144754744902313,13.318470924792386,12.83027927113635,-4.92634801231587,-5.281837051544407,4.991788506991203,-5.627903528456015,9.220297075612384,0.3091766348760119,2.5221961621933167,2.689706642880145,20.069106405539117,-2.752995083707033,3.5598557715730457,6.546414623382417,5.287074171110939,8.555582366906403,10.01712037696902,14.332781929349277,11.624159410345616,-8.885040058066258,23.324521070611297,-19.65023939360494,-23.419801507898484,12.479361720187871
2022-01-11,-6.673302336607365,12.87049291490027,3.9660497759881572,-4.765709277146887,-8.759440889690254,0.537747688286654,-8.88342198330667,9.31086021574882,-10.233392897398234,1.3463683500268906,-0.9707475424790277,14.518405199198567,-0.48266058530555883,1.0435809654302008,6.979990561183554,6.636786121397304,4.2126228206537695,10.547811101351526,13.651296079294905,7.679938321637536,-8.529246877840443,17.798904672553444,-23.11950131284338,-24.755581379766404,7.360890149730433
2022-01-12,-4.854719759365414,15.68206200152977,5.792396565233261,-2.6554286975101036,-3.8258573093629575,-0.9697594098097762,-3.890484912877043,9.892606261952363,-12.818246096932162,4.925594199811748,2.8825675007641114,16.568505303834414,-0.9069543682236891,-0.4895079130457327,4.96724405403002,6.115814599072099,5.8911797889833935,8.825029804999932,12.324734931491097,5.475022453720766,-6.1703078266265186,18.325937629415947,-17.908469576377698,-24.428591732151713,6.563917089325446
2022-01-13,-4.040462059193089,17.39767371111702,6.310368185243924,0.5659950296719025,-2.9446659890228415,2.164108264480107,-2.9538004857689044,12.439599231256242,-7.947949300719102,-1.537867281747032,3.7452420926805683,16.83951835106096,-1.1790898647520096,2.5533118262765493,9.750076711785084,2.427685464922661,5.717552754346588,12.31733746403284,9.857002074754721,5.038338709938885,-8.919338476104233,17.15438573978219,-16.756713533354034,-21.76927200846655,8.587322197234599
2022-01-14,-4.050897838112837,16.03405664093721,6.695990985393717,-2.33421600439583,-3.450261031884953,1.013212688804626,-3.3718193573013138,12.50331562367783,-8.632789554966172,-4.578232552510038,4.058344875935462,15.690391495117705,-1.2842329543675142,4.204709151064354,11.24667981711889,2.387012298365999,6.379924781700934,11.89326823509402,9.831088732723144,5.03852621836876,-8.739287295139617,14.825210810937087,-18.767365204557393,-21.588699358192866,6.826019876989821
2022-01-18,-9.567828500718312,13.500257497107896,-11.747930813853943,-7.880363374203071,-7.54616280837254,-4.186391931837625,-7.521370135268674,11.672980134471183,-17.076861613573485,-7.69372918948915,2.8745959808411934,8.596120192377226,-4.474418610555231,2.5816646331846433,9.687932788366458,2.4483588273760093,2.458486236914726,8.612829883808859,8.773740267954906,-0.7854598020482569,-9.874091397179416,13.915948133151106,-23.675234810320454,-25.973901943311056,-4.232732599431818
2022-01-19,-9.519130651305005,13.372551487822722,-11.737020771586403,-9.573484614465357,-8.516514072288885,-5.2296766870504845,-8.470186770665123,13.029462136984552,-15.995549156825472,-8.39622641509434,2.0534906911376836,5.260149093432649,-7.301400803118041,-0.3646066796552177,11.996314140981408,2.2456180580115976,-0.6243180866107769,6.307520129885413,8.552455537773602,-3.636576987776078,-0.6249260291829715,15.642596137500206,-22.985568986712476,-25.646868365096115,-1.3495646085617992
